Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA Rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
RP-1903_HK-015	0.994258	1	0	0	0.00180739	0.995725	0.992791	0.00173214	0.00188287	0.950903	0.944591	0.956395	0.0235073	0.00975179	0.979902	0.0103462	0.965327	0.0209269	0.0056433	0.986253	0.00810333	0	0.00157556	0	0.00658809	0.993734	0.46291	19574673	1512822	0	89049580	560737	10295715679	10265377097	101937779	101637397	17833654	19328326	590557	88933708	194698238	0	192295287	1985222	199483731	2106223	4785493	9881899	11279889	0	203575176	203575176	37161980	203575157	0	0	203575176	320744	20561092776	101499377	224325562	204750889	0	101	21665	0	10906	0.460449	0.435088	0.313673	0.407472	0.175269	0.733333	0	0	0.895077	0.182798	0.176037
RP-1903_HK-022	0.994585	1	0	0	0.00179273	0.995971	0.9932	0.00171227	0.00187342	0.947638	0.948912	0.952797	0.027221	0.00958887	0.980018	0.0103929	0.960093	0.0251729	0.00643889	0.985266	0.00829488	0	0.00333842	0	0.00697755	0.99324	0.440782	17730131	1520037	0	96527950	657439	11178552942	11147448780	110678742	110370780	19140692	20883881	678261	96595610	210615383	0	209756483	2119615	216632571	2297336	6017188	9884096	11293039	0	221049522	221049522	40024573	221049511	0	0	221049522	737956	22326001722	110235235	239983106	222252975	0	101	22019	0	10836	0.494726	0.486842	0.318946	0.427979	0.203883	0.785714	0	0	0.934952	0.191833	0.192392
RP-1903_HK-025	0.991366	1	0	0	0.00185354	0.993253	0.989479	0.00177771	0.00192965	0.918535	0.942939	0.926535	0.048382	0.00891166	0.974917	0.0161713	0.931273	0.0470809	0.00762532	0.978354	0.0140208	0	0.00574803	0	0.00836907	0.991811	0.422224	16814155	3177861	0	111900831	923300	12931089186	12881949050	128030586	127544050	22987753	24857691	944410	111818883	236798869	0	240991284	2277595	249164072	4132969	12365203	12209584	14583352	0	255574636	255574636	47845444	255574584	0	0	255574636	1469050	25813038236	127312809	274614633	257800478	0	101	23304	0	11795	0.521597	0.529412	0.309333	0.408406	0.246623	0.798535	0	0	0.931174	0.214729	0.212266
RP-1903_HK-032	0.993677	1	0	0	0.0018542	0.995283	0.992071	0.00176334	0.00194536	0.94557	0.943902	0.951587	0.0284065	0.0085292	0.979993	0.0114776	0.958052	0.0265143	0.00622512	0.984566	0.00920855	0	0.00284264	0	0.00639645	0.993761	0.454219	20972266	2624355	0	117187512	734798	13532199978	13488520811	133982178	133549711	23861852	26240011	754410	117035278	254579769	0	252523986	2281834	262179421	3070634	7599652	12631879	15007903	0	267531889	267531889	50101863	267531869	0	0	267531889	760498	27020720789	133320681	290206561	269234295	0	101	22767	0	11587	0.479735	0.464945	0.319041	0.426588	0.183391	0.762136	0	0	0.896865	0.177916	0.174634
RP-1903_HK-035	0.99493	1	0	0	0.0017804	0.99604	0.99382	0.00174418	0.0018167	0.951754	0.948456	0.956604	0.0244281	0.00854661	0.981032	0.0104216	0.963042	0.0224659	0.00619019	0.985508	0.00830196	0	0.00315331	0	0.00653165	0.993731	0.45099	19449735	1943316	0	110772557	699536	12855663699	12827005656	127283799	127000056	22422604	23302790	728285	110890036	243248852	0	241176922	2173265	249460534	2650056	6211682	11298969	13106933	0	254283855	254283855	45725394	254283845	0	0	254283855	801835	25682669355	126838511	275029343	255579608	0	101	22125	0	11351	0.488544	0.476596	0.31618	0.418932	0.20122	0.771186	0	0	0.901128	0.183536	0.178369
RP-1903_HK-047	0.994573	1	0	0	0.00191405	0.996083	0.993064	0.00179605	0.0020324	0.950101	0.944918	0.955285	0.024821	0.00899143	0.980106	0.0109027	0.962902	0.0226703	0.00582843	0.985572	0.00859961	0	0.00214886	0	0.00649069	0.993798	0.460545	18310237	1660301	0	91257682	568868	10520536124	10488651333	104163724	103848033	18895405	21317165	596195	91160527	198710484	0	196553958	1870324	203873537	2267896	5163053	9839323	11457799	0	208011757	208011757	40212570	208011749	0	0	208011757	446988	21009187457	103713735	227456986	209146749	0	101	21524	0	11038	0.465477	0.438596	0.312736	0.404075	0.181333	0.735294	0	0	0.891621	0.183918	0.176675
RP-1903_HK-061	0.995032	1	0	0	0.00181013	0.996221	0.993843	0.0017382	0.00188224	0.953172	0.947256	0.957931	0.0230999	0.00917633	0.981031	0.00979234	0.96552	0.0208981	0.00582299	0.986418	0.00775891	0	0.00213694	0	0.00626808	0.99403	0.461035	13746906	1306849	0	71463585	429077	8241217513	8221546349	81596213	81401449	14324875	15474891	450765	71446925	156140591	0	154400504	1495720	159905814	1596128	3765223	7327926	8597158	0	162997662	162997662	29799766	162997656	0	0	162997662	348317	16462763862	81297395	177558440	163811534	0	101	20717	0	10284	0.474187	0.457249	0.315212	0.409323	0.1875	0.745098	0	0	0.904338	0.185515	0.179216
RP-1903_HK-070	0.992869	1	0	0	0.00179784	0.995322	0.990415	0.0017414	0.00185455	0.94309	0.937019	0.949864	0.0259483	0.0126128	0.975812	0.0115752	0.964395	0.0209807	0.00535493	0.985376	0.0092694	0	0.00329281	0	0.00822001	0.991547	0.469794	13733257	709517	0	45155350	383222	5245197246	5219338014	51932646	51676614	9133995	9679538	374254	44954241	98414684	0	97083843	1306802	101103163	1199295	2688479	5808341	6525417	0	103609260	103609260	18813533	103609259	0	0	103609260	341166	10464535260	51570179	118086691	104353434	0	101	20180	0	8735	0.468681	0.451613	0.307065	0.392327	0.192593	0.727273	0	0	0.923568	0.187207	0.178618
RP-1903_HK-071-001	0.992544	1	0	0	0.00179875	0.993978	0.99111	0.00175889	0.00183874	0.947668	0.932309	0.954786	0.0239728	0.0103464	0.978759	0.0108946	0.965915	0.020862	0.00502596	0.986777	0.00819672	0	0.0033245	0	0.00664782	0.993445	0.49157	41545854	2819664	0	138465607	912642	15866898505	15821114094	157098005	156644694	27908060	29090861	926655	138322958	299557205	0	292505178	3246094	307078507	3418098	7521302	19223663	21237521	0	313742699	313742699	56998921	313742676	0	0	313742699	1043037	31688012599	156396690	357645328	316099474	0	101	22074	0	11437	0.477681	0.466667	0.315114	0.417959	0.1875	0.75	0	0	0.878939	0.17654	0.169528
RP-1903_HK-071-004	0.993082	1	0	0	0.0019254	0.995247	0.990918	0.00182718	0.00202405	0.947012	0.938675	0.953609	0.0233528	0.011182	0.976962	0.0118562	0.967164	0.0187128	0.00474911	0.985877	0.00937432	0	0.00354706	0	0.00818555	0.991785	0.456826	10991844	564141	0	39649094	327520	4616867560	4596789265	45711560	45512765	8435835	9304120	327228	39539975	86992333	0	85630011	1020074	89122674	1081577	2130341	5065375	5594314	0	91224325	91224325	17739955	91224324	0	0	91224325	323578	9213656825	45441697	102851614	91859770	0	101	19383	0	8142	0.501721	0.5	0.308245	0.399162	0.227273	0.769231	0	0	0.950914	0.201078	0.192809
RP-1903_HK-073	0.994656	1	0	0	0.00194971	0.995973	0.993339	0.00183995	0.00205976	0.951375	0.947712	0.956486	0.0237306	0.00952793	0.980217	0.0102551	0.964167	0.0215359	0.00628321	0.985702	0.00801435	0	0.00343842	0	0.00660176	0.993604	0.455958	21194364	1414211	0	108432470	698447	12514375508	12481283969	123904708	123577069	23025794	25708492	720602	108495589	236712929	0	234541359	2357988	242585832	2537957	5872903	11617771	12940418	0	247481777	247481777	48734286	247481758	0	0	247481777	850946	24995659477	123442371	270005716	248811352	0	101	22262	0	11376	0.482159	0.469322	0.317361	0.423722	0.190476	0.763485	0	0	0.890832	0.189545	0.184031
RP-1903_HK-075	0.993999	1	0	0	0.00187803	0.995655	0.992343	0.00175924	0.00199721	0.94903	0.944502	0.95476	0.0256828	0.00930857	0.980443	0.0102487	0.962212	0.0234736	0.00621655	0.985686	0.00809739	0	0.00187855	0	0.00666918	0.993551	0.451631	19261609	2050895	0	101153401	655732	11701140274	11662213359	115852874	115467459	20585093	23291915	679140	101019528	220855385	0	218482417	2153261	226796348	2370724	5940963	10926016	12837916	0	231320333	231320333	43877008	231320329	0	0	231320333	434546	23363353633	115296461	251978506	232716897	0	101	21918	0	11163	0.489417	0.481771	0.320853	0.436655	0.189655	0.778761	0	0	0.926204	0.185184	0.184404
RP-1903_HK-081	0.994853	1	0	0	0.00176442	0.996005	0.993701	0.00172449	0.00180445	0.952368	0.946768	0.957295	0.0230904	0.00888048	0.980385	0.0107342	0.965107	0.020866	0.00560151	0.985974	0.00842499	0	0.00226959	0	0.00669697	0.993557	0.46667	21671325	1324738	0	104519471	677438	12069528785	12041609254	119500285	119223854	20813802	21728469	704683	104461363	228529410	0	226016332	2119985	234041647	2562507	5512237	11494429	12707807	0	238724139	238724139	42542271	238724057	0	0	238724139	541807	24111138039	119082318	261630471	239959146	0	101	21613	0	11192	0.476759	0.461538	0.315695	0.419787	0.185941	0.756098	0	0	0.899162	0.181658	0.174968
RP-1903_HK-085	0.992651	1	0	0	0.00183475	0.99411	0.991191	0.00181171	0.00185786	0.954186	0.943455	0.961251	0.0202791	0.00873005	0.98153	0.00974021	0.969706	0.0176884	0.00547732	0.987395	0.00712787	0	0.00205343	0	0.00627036	0.993937	0.449304	23452764	2120237	0	120019909	731997	13923726377	13882849556	137858677	137453956	25225769	25792440	757317	119989932	264644442	0	259745081	2403493	270227538	2681602	5583096	13986281	15567552	0	275312633	275312633	51018209	275312587	0	0	275312633	565335	27806575933	137225088	300803754	277350990	0	101	22206	0	11703	0.541342	0.560976	0.318919	0.428508	0.254113	0.836364	0	0	0.905212	0.180843	0.175125
RP-1903_HK-087	0.992722	1	0	0	0.0018251	0.994215	0.991229	0.00178025	0.00187007	0.952096	0.940977	0.959076	0.0224016	0.00825787	0.981478	0.0102644	0.965568	0.0205403	0.00590853	0.986108	0.00798356	0	0.00429122	0	0.00685196	0.993377	0.458021	19512072	2920100	0	106883108	711943	12317660939	12280659993	121957039	121590693	21928575	22965713	737411	106785518	233580812	0	229172880	2011185	239036682	2499865	5455870	11957458	14374852	0	243547732	243547732	44894288	243547728	0	0	243547732	1045118	24598320932	121341554	264845347	245333275	0	101	21887	0	11289	0.493121	0.484848	0.311565	0.405895	0.213019	0.761905	0	0	0.913092	0.194562	0.187914
RP-1903_HK-095	0.984016	1	0	0	0.00180237	0.985769	0.982262	0.00187049	0.00173401	0.931961	0.938936	0.9471	0.0274345	0.00942577	0.974534	0.0160401	0.954624	0.0251393	0.0065667	0.979763	0.0136699	0	0.0154622	0	0.0110221	0.989286	0.403823	18492450	3356338	0	102417633	1110331	11954320610	11911797186	118359610	117938586	22360416	20655195	1141435	102527630	223797929	0	221868813	2227292	230280651	3790253	6482722	13528097	14429383	0	236298196	236298196	43015611	236298172	0	0	236298196	3653684	23866117796	117595752	258629071	240136621	0	101	22385	0	11802	0.546223	0.564815	0.303544	0.38912	0.286885	0.815789	0	0	1.01586	0.262776	0.256435
RP-1903_HK-100	0.992905	1	0	0	0.00185459	0.994615	0.991194	0.00181114	0.00189819	0.928955	0.934273	0.935593	0.0414016	0.00812352	0.976995	0.0148815	0.941913	0.0396807	0.00581651	0.981594	0.0125893	0	0.00470331	0	0.00722141	0.992852	0.44681	24607064	4028158	0	121549593	873383	13888778559	13841006973	137512659	137039673	25154520	26272923	884144	121318669	256869325	0	256506735	2230331	268236240	4085761	11366915	14499799	18045597	0	274552332	274552332	51427443	274552319	0	0	274552332	1291305	27729785532	136756105	301121314	276514250	0	101	22217	0	10995	0.504548	0.5	0.31113	0.411833	0.224138	0.78125	0	0	0.875214	0.179535	0.176181
RP-1903_HK-104	0.994463	1	0	0	0.00184118	0.995775	0.993151	0.00173526	0.00194737	0.953384	0.938228	0.958692	0.0215786	0.00985771	0.980271	0.0098715	0.96842	0.0189644	0.00521937	0.987384	0.00739628	0	0.00226559	0	0.00681127	0.993469	0.475489	23213665	2182566	0	92382800	606626	10667516778	10639404236	105618978	105340636	18510943	20718829	633560	92281326	202245328	0	197928293	2079579	206797547	2082488	4552219	10991112	13031321	0	210959614	210959614	39229772	210959606	0	0	210959614	477948	21306921014	105165570	235347925	212134260	0	101	21352	0	10680	0.473929	0.460674	0.315548	0.416173	0.182432	0.75	0	0	0.901834	0.182742	0.178105
RP-1903_HK-107	0.994666	1	0	0	0.00184994	0.995987	0.993345	0.00177714	0.00192294	0.945766	0.948145	0.950837	0.0286355	0.0092945	0.979473	0.0112328	0.957759	0.0266772	0.0064291	0.984436	0.00913468	0	0.00365523	0	0.00704521	0.993232	0.452078	19418730	1492623	0	99279335	676345	11449735215	11419367141	113363715	113063041	20347829	21958722	704406	99259374	215294981	0	214685297	2104523	221778818	2543415	6483837	10309044	11741459	0	226426756	226426756	42306551	226426742	0	0	226426756	827643	22869102356	112914165	247059676	227640946	0	101	22540	0	11196	0.480314	0.464789	0.316152	0.416341	0.190476	0.753165	0	0	0.90813	0.193102	0.188961
RP-1903_HK-108	0.994709	1	0	0	0.00180747	0.996046	0.993372	0.00173038	0.00188476	0.942605	0.946335	0.947619	0.031691	0.00921004	0.97931	0.0114803	0.954556	0.0299083	0.00632941	0.984464	0.00920636	0	0.00276755	0	0.00670351	0.993544	0.458249	20773280	1861064	0	108487620	705377	12512047458	12478454959	123881658	123549059	21650640	23518938	732156	108546429	234469970	0	234152247	2278847	242311294	2840576	7841324	11506606	13278470	0	247430717	247430717	45169578	247430714	0	0	247430717	684777	24990502417	123389468	269520148	248746868	0	101	22486	0	11132	0.48591	0.475	0.317907	0.426247	0.192593	0.769231	0	0	0.911935	0.186683	0.18617
RP-1903_HK-114	0.993517	1	0	0	0.00174398	0.995117	0.991917	0.00171343	0.00177463	0.942104	0.941275	0.948251	0.0270798	0.0136356	0.975331	0.0110335	0.96346	0.0220066	0.00562854	0.985466	0.00890535	0	0.00196923	0	0.00812122	0.991903	0.463243	12802610	508931	0	40826066	332471	4759321798	4744018076	47121998	46970476	8154780	8418891	334272	40730744	89223290	0	88566849	1283006	91771294	1038174	2548004	5044288	5525625	0	94092474	94092474	16573671	94092442	0	0	94092474	185290	9503339874	46888314	107509053	94706443	0	101	19816	0	8458	0.460833	0.439024	0.309026	0.397542	0.181818	0.722222	0	0	0.918915	0.182885	0.174262
RP-1903_HK-115	0.994358	1	0	0	0.00183334	0.995721	0.992995	0.00175232	0.00191458	0.947088	0.94649	0.952462	0.027218	0.00876193	0.97968	0.0115585	0.959365	0.0253023	0.00615327	0.984667	0.00917945	0	0.0030706	0	0.00673895	0.993496	0.451933	19776649	1926542	0	108543993	710389	12585166206	12550710561	124605606	124264461	22053260	24029337	736435	108520190	237039173	0	235552958	2180581	243812929	2876557	6773756	11560941	13317109	0	248870067	248870067	46082597	248870059	0	0	248870067	764180	25135876767	124089528	270058817	250282168	0	101	22645	0	11472	0.490688	0.482972	0.318366	0.426783	0.2	0.77551	0	0	0.897177	0.180815	0.17957
RP-1903_HK-116	0.99412	1	0	0	0.00187172	0.995704	0.992536	0.00174815	0.00199569	0.950103	0.942914	0.955723	0.0251306	0.00818591	0.980853	0.0109609	0.962344	0.0232282	0.00573385	0.985572	0.00869372	0	0.0026389	0	0.00635632	0.993827	0.462339	16355443	2096316	0	90258522	560120	10370384878	10337386663	102677078	102350363	18128996	20630254	577382	90182705	195949344	0	193323230	1678336	201101815	2247290	5152471	9668387	11704211	0	205027441	205027441	38759250	205027438	0	0	205027441	541047	20707771541	102172284	222595584	206240141	0	101	21762	0	10925	0.479938	0.466667	0.312837	0.409517	0.195652	0.75	0	0	0.917611	0.19497	0.189469
RP-1903_HK-119	0.995275	1	0	0	0.00177966	0.996185	0.994366	0.00177136	0.00178798	0.95466	0.946061	0.959192	0.0217851	0.00858968	0.980977	0.0104336	0.966947	0.0195821	0.0053296	0.986529	0.00814136	0	0.00188166	0	0.00626036	0.993996	0.481599	21009516	1106511	0	98237373	593280	11309129883	11288474979	111971583	111767079	20032569	20183552	618876	98218357	214608249	0	211670406	1921843	219482420	2334399	4874171	11034233	12068256	0	223738662	223738662	40216121	223738657	0	0	223738662	420999	22597604862	111637182	245810287	224800771	0	101	22026	0	11172	0.471456	0.454259	0.317633	0.420727	0.180642	0.75	0	0	0.888782	0.177253	0.172306
RP-1903_HK-124	0.994684	1	0	0	0.00183958	0.995934	0.993433	0.00175106	0.00192833	0.950842	0.947093	0.955925	0.0247511	0.00892247	0.980676	0.0104019	0.96326	0.0226874	0.0059054	0.985947	0.00814762	0	0.00240184	0	0.00667901	0.993564	0.462853	21713934	1651086	0	110890174	718663	12826130289	12793926338	126991389	126672538	22459353	24670854	745617	110943204	242483566	0	240243294	2263309	248762026	2638592	6278460	11916967	13420633	0	253663927	253663927	47130207	253663922	0	0	253663927	609261	25620056627	126523827	276733640	255019706	0	101	22201	0	11254	0.478826	0.464706	0.318695	0.424242	0.18311	0.758678	0	0	0.911365	0.183399	0.181294
RP-1903_HK-126	0.99499	1	0	0	0.00190638	0.996351	0.993629	0.00173919	0.00207402	0.948218	0.949416	0.952992	0.0276027	0.00839933	0.980595	0.0110056	0.959418	0.0256598	0.0060484	0.985078	0.00887356	0	0.00180786	0	0.00630056	0.99403	0.449527	21829710	1825645	0	126353856	759774	14617230050	14577288994	144725050	144329594	25422130	30233585	801148	126508699	275466891	0	274433204	2427865	283445568	3181211	7978677	12740012	14621440	0	289054644	289054644	55655715	289054623	0	0	289054644	522570	29194519044	144150389	312339782	290510072	0	101	22857	0	11753	0.483218	0.472826	0.318902	0.42617	0.189003	0.764706	0	0	0.90397	0.184934	0.182237
RP-1903_HK-127	0.994789	1	0	0	0.0018589	0.996181	0.993398	0.00176041	0.00195767	0.951476	0.949949	0.95646	0.025086	0.00795079	0.981546	0.0105033	0.962742	0.0232699	0.00573875	0.986012	0.00824904	0	0.0035507	0	0.00628343	0.994005	0.451763	16451681	1224722	0	97399781	587236	11255266987	11223827303	111438287	111127003	19813881	21972580	615875	97372886	212874779	0	211425716	1769569	218458043	2337678	5583264	9945203	11139574	0	222565290	222565290	41786461	222565281	0	0	222565290	790262	22479094290	111004122	240182789	223731108	0	101	21871	0	11078	0.481206	0.466667	0.31873	0.42911	0.1873	0.769231	0	0	0.931128	0.191991	0.189555
RP-1903_HK-131	0.994788	1	0	0	0.0018088	0.99599	0.993586	0.00173187	0.00188591	0.945597	0.948639	0.950552	0.0281738	0.0100206	0.978725	0.0112541	0.958617	0.0258685	0.00639313	0.984485	0.00912157	0	0.00338751	0	0.00733016	0.992868	0.444703	18981972	1219386	0	93837429	674244	10875660103	10849409193	107679803	107419893	18835245	20461016	692923	93861873	204463348	0	204052061	2155434	210523519	2420743	6060171	9901960	11047635	0	215099696	215099696	39296261	215099679	0	0	215099696	728653	21725069296	107291776	235208631	216226659	0	101	21958	0	10978	0.486074	0.472868	0.316346	0.418333	0.197425	0.764706	0	0	0.920556	0.193376	0.190942
RP-1903_HK-133	0.991306	1	0	0	0.00196878	0.993906	0.988707	0.00180772	0.00213069	0.946385	0.938621	0.954685	0.0228269	0.0115575	0.977512	0.0109309	0.96881	0.0174599	0.0051661	0.98627	0.00856378	0	0.0027255	0	0.00821592	0.991599	0.455447	9654431	636104	0	34499724	291519	4050729937	4029540238	40106237	39896438	7322603	8585689	285795	34407000	76377329	0	75092168	924630	78203546	874499	1826217	4354087	4910507	0	80002675	80002675	15908292	80002673	0	0	80002675	218047	8080270175	39794569	90358741	80704310	0	101	19381	0	7989	0.508295	0.509677	0.308875	0.404506	0.230769	0.777778	0	0	0.962343	0.203697	0.197718
RP-1903_HK-134	0.993724	1	0	0	0.00193649	0.995274	0.992174	0.00188272	0.00199042	0.902172	0.944866	0.90787	0.0646849	0.0101033	0.972555	0.017342	0.913401	0.0634993	0.00777739	0.9769	0.0153226	0	0.00662089	0	0.00802856	0.991949	0.401068	19464619	2006148	0	106129100	862198	12228532378	12190448106	121074578	120697506	23022931	24264160	858960	106231545	219497570	0	228442304	2442697	235136582	4192805	15639012	11541512	13329780	0	241772084	241772084	47287091	241772072	0	0	241772084	1600747	24418980484	120545577	262763597	243298978	0	101	22308	0	10692	0.525949	0.53481	0.31058	0.411703	0.25	0.804124	0	0	0.903459	0.211412	0.207406
RP-1903_HK-139	0.994482	1	0	0	0.00183344	0.99579	0.993174	0.0017642	0.00190286	0.953797	0.94834	0.959089	0.0224385	0.00859029	0.981527	0.00988247	0.966025	0.0203514	0.00573025	0.986376	0.00789362	0	0.00322921	0	0.00600894	0.994197	0.469411	11780924	1012214	0	64259084	374825	7390800846	7371382788	73176246	72983988	13038845	14026733	388463	64219642	140180637	0	138609604	1255559	143460251	1444424	3279614	6637834	7550630	0	146160234	146160234	27065578	146160223	0	0	146160234	471982	14762183634	72895920	158752103	146971179	0	101	20838	0	9868	0.468351	0.45	0.313765	0.406232	0.184211	0.739583	0	0	0.911761	0.188888	0.183611
RP-2034_RGP_552_3	0.967394	1	0	0	0.00276546	0.969974	0.964815	0.00254808	0.002984	0.899782	0.913667	0.930109	0.0234858	0.0258481	0.953595	0.020557	0.957759	0.0168729	0.00812443	0.974631	0.0172442	0	0.0253069	0	0.01834	0.982583	0.359083	24577333	603572	0	45019094	798303	5369707218	5341147953	53165418	52882653	13682468	15937960	841076	45036003	98636282	0	96892613	2741138	101126908	2180025	2490626	11328048	9155458	0	106048071	106048071	29620428	106028337	0	0	106048071	2683747	10710855171	52732866	134199715	109622382	0	101	20394	0	7248	0.589703	0.625899	0.292244	0.348725	0.365385	0.846154	0	0	1.15087	0.361221	0.346867
RP-2034_RGP_554_3	0.989751	1	0	0	0.00299265	0.993087	0.986415	0.00245433	0.00353461	0.819356	0.866301	0.827841	0.101857	0.0319821	0.929698	0.0383203	0.847995	0.103971	0.0209444	0.951966	0.0270895	0	0.00385463	0	0.016281	0.984082	0.35444	47471587	1588801	0	66174964	1064458	7829125999	7776526108	77516099	76995308	19215265	27486958	1095226	65808580	127910880	0	133853361	4941598	143648881	5920928	15738001	19320306	20658046	0	154511407	154511407	46702223	137656340	0	0	154511407	595585	15605652107	76837371	203582993	156111406	0	101	22719	0	9278	0.486246	0.475096	0.299724	0.388065	0.221557	0.746163	0	0	0.897256	0.237768	0.235726
RP-2034_RGP_800_3_2_v2_RNA_OnPrem	0.978406	1	0	0	0.00310289	0.979697	0.977115	0.00273563	0.00347111	0.931694	0.948402	0.952257	0.0178575	0.00953506	0.970114	0.0203506	0.960435	0.0154808	0.00715939	0.975916	0.0169247	0	0.0237346	0	0.0152851	0.985466	0.463449	3283353	79956	0	19388594	285526	2311503473	2305411860	22886173	22825860	6323425	8002342	300957	19360009	43529594	0	43353386	435867	44345897	930269	816303	2911428	2358647	0	45712033	45712033	14325767	45710291	0	0	45712033	1084958	4616915333	22783246	50004281	46720928	0	101	18495	0	4160	0.449707	0.413793	0.299929	0.36639	0.192982	0.692308	0	0	1.15556	0.379615	0.356198
